workerid,exp_condition,sent_condition,sentence,typed_sentence,correctly_typed,seen_sentence,picture,picture_description,bpassive_active_other,passive_active_other,seen_picture,Answer.time_in_minutes,Answer.practice,item,trial_type,slide_number
4,non-by-locative,active,The fishermen damaged the buoy,The fishermen damaged the buoy,1,No,8,The man was stung on the hand by a bee.,BP,BP,No,30.7732,The girl with the broken foot is jumping rope,fishermen,target,54
4,non-by-locative,active,The senator unveiled the statue,The senator unveiled the statue,1,No,9,The alarm woke the man up.,A,A,No,30.7732,The girl with the broken foot is jumping rope,senator,target,56
4,non-by-locative,active,The lumberjack struck the giant redwood tree,The lumberjack struck the giant redwood tree,1,No,20,The man was hit in the head by a rock.,BP,BP,No,30.7732,The girl with the broken foot is jumping rope,lumberjack,target,58
4,non-by-locative,non-by-locative,The Cub Scouts have sung around the campfire,The Cub Scouts have sung around the campfire,1,No,2,The man was hit in the head by the boulder.,BP,BP,No,30.7732,The girl with the broken foot is jumping rope,scouts,target,60
4,non-by-locative,active,The foreigner misunderstood the blinking traffic light,The foreigner misunderstood the blinking traffic light,1,No,15,The firefighter saved the baby from the burning building.,A,A,No,30.7732,The girl with the broken foot is jumping rope,foreigner,target,62
4,non-by-locative,active,The bag lady stopped the revolving door,The bag lady stopped the revolving door,1,No,12,The train crashed into the school bus.,A,A,No,30.7732,The girl with the broken foot is jumping rope,lady,target,64
4,non-by-locative,non-by-locative,The scientist has slept under the apple tree,The scientist has slept under the apple tree,1,No,30,The ballerina tripped the boxer.,A,A,No,30.7732,The girl with the broken foot is jumping rope,scientist,target,66
4,non-by-locative,non-by-locative,The students have worked in the new sports complex,The students have worked in the new sports complex,1,No,16,The man pushed the other man on the sled.,A,A,No,30.7732,The girl with the broken foot is jumping rope,students,target,68
5,non-by-locative,active,The nymphs saw the waterfall,The nymphs saw the waterfall,1,No,21,The toy scared the girl,A,A,No,22.28536667,The girl is jumping rope.,nymphs,target,6
5,non-by-locative,active,The senator unveiled the statue,The senator unveiled the statue,1,No,30,The ballerina tripped the man.,A,A,No,22.28536667,The girl is jumping rope.,senator,target,8
5,non-by-locative,active,The secretary cleaned the drinking fountain,The secretary cleaned the drinking fountain,1,No,18,The woman kissed the man.,A,A,No,22.28536667,The girl is jumping rope.,secretary,target,10
5,non-by-locative,non-by-locative,The councilman has strolled past the new building,The councilman has strolled past the new building,1,No,8,The man got stung by a bee.,BP,BP,No,22.28536667,The girl is jumping rope.,councilman,target,12
5,non-by-locative,non-by-locative,The Dalmatian has run around the fire truck,The Dalmatian has run around the fire truck,1,No,17,The shark scared the man.,A,A,No,22.28536667,The girl is jumping rope.,Dalmatian,target,14
5,non-by-locative,non-by-locative,The young woman has walked along the lake,The young woman has walked along the lake,1,No,11,The ambulance hit the police man.,A,A,No,22.28536667,The girl is jumping rope.,young_woman,target,16
5,non-by-locative,active,The grandmother liked the flowers,The grandmother liked the flowers,1,No,28,"""The mans hat blew away.""",Other,Other,No,22.28536667,The girl is jumping rope.,grandmother,target,18
5,non-by-locative,active,The bag lady stopped the revolving door,The bag lady stopped the revolving door,1,No,31,The chef tickled the robber.,A,A,No,22.28536667,The girl is jumping rope.,lady,target,20
5,non-by-locative,active,The surfer watched the stormy sea,The surfer watched the stormy sea,1,No,16,The woman pushed the man on a sled.,A,A,No,22.28536667,The girl is jumping rope.,surfer,target,22
5,non-by-locative,active,The foreigner misunderstood the blinking traffic light,The foreigner misunderstood the blinking traffic light,1,No,9,The alarm clock woke up the man.,A,A,No,22.28536667,The girl is jumping rope.,foreigner,target,24
5,non-by-locative,non-by-locative,The fishermen have fished at the buoy,The fishermen have fished at the buoy,1,No,7,The trucked towed the car.,A,A,No,22.28536667,The girl is jumping rope.,fishermen,target,26
5,non-by-locative,active,The princess renovated the palace's old gate,"""The princess renovated the palaces old gate""",1,No,15,The firewoman carried the baby out of the burning building.,A,A,No,22.28536667,The girl is jumping rope.,princess,target,28
5,non-by-locative,active,The Cub Scouts enjoyed the camp fire,The Cub Scouts enjoyed the camp fire,1,No,3,The car hit the police car.,A,A,No,22.28536667,The girl is jumping rope.,scouts,target,30
5,non-by-locative,active,The minister fixed the broken stained glass window,The minister fixed the broken stained glass window,1,No,14,The whale ate the man.,A,A,No,22.28536667,The girl is jumping rope.,minister,target,32
5,non-by-locative,active,The woman caught the jellyfish,The woman caught the jellyfish,1,No,27,The golfer was struck by lightning.,BP,BP,No,22.28536667,The girl is jumping rope.,woman,target,34
5,non-by-locative,non-by-locative,The students have worked in the new sports complex,The students have worked in the new sports complex,1,No,20,"""A rock bounced off the mans head.""",Other ,Other ,No,22.28536667,The girl is jumping rope.,students,target,36
5,non-by-locative,non-by-locative,The bum has napped in the bushes,The bum has napped in the bushes,1,No,25,The devil touched the angel with his pitchfork.,A,A,No,22.28536667,The girl is jumping rope.,bum,target,38
5,non-by-locative,non-by-locative,The lumberjack has rested inside the giant redwood tree,The lumberjack has rested inside the giant redwood tree,1,No,10,The swimmer stood by a wave.,Other,Other,No,22.28536667,The girl is jumping rope.,lumberjack,target,40
5,non-by-locative,non-by-locative,The missing geologist has wandered into the volcano,The missing geologist has wandered into the volcano,1,No,29,The swimmer stood by the wave.,Other,Other,No,22.28536667,The girl is jumping rope.,geologist,target,42
5,non-by-locative,active,The stockbroker impressed the client,The stockbroker impressed the client,1,No,19,The woman kicked the man.,A,A,No,22.28536667,The girl is jumping rope.,stockbroker,target,44
5,non-by-locative,non-by-locative,The escaping prisoner has hidden below the guard tower,The escaping prisoner has hidden below the guard tower,1,No,5,The tornado struck the barn.,A,A,No,22.28536667,The girl is jumping rope.,prisoner,target,46
5,non-by-locative,non-by-locative,The dog has barked behind the fence,The dog has barked behind the fence,1,No,23,The boxer hit the referee.,A,A,No,22.28536667,The girl is jumping rope.,dog,target,48
5,non-by-locative,non-by-locative,The patron has drunk at the jukebox in the bar,The patron has drunk at the jukebox in the bar,1,No,2,"""The rock hit the mans head.""",A,A,No,22.28536667,The girl is jumping rope.,patron,target,50
5,non-by-locative,non-by-locative,The scientist has slept under the apple tree,The scientist has slept under the apple tree,1,No,13,The dog chased the mailman.,A,A,No,22.28536667,The girl is jumping rope.,scientist,target,52
5,non-by-locative,active,The children disliked the church organ,The children disliked the church organ,1,No,24,The sailor kicked the soldier.,A,A,No,22.28536667,The girl is jumping rope.,children,target,54
5,non-by-locative,active,The new graduate joined the software company,The new graduate joined the software company,1,No,4,The building was knocked down.,Other,P,No,22.28536667,The girl is jumping rope.,graduate,target,56
5,non-by-locative,non-by-locative,The engineers have conferred at the monument,The engineers have conferred at the monument,1,No,22,The horse kicked the cow.,A,A,No,22.28536667,The girl is jumping rope.,engineers,target,58
5,non-by-locative,active,The dictator trusted the general,The dictator trusted the general,1,No,12,The train hit the bus.,A,A,No,22.28536667,The girl is jumping rope.,dictator,target,60
5,non-by-locative,non-by-locative,The 747 has landed near the airport control tower,The 747 has landed near the airport control tower ,1,No,6,Lightning struck the church.,A,A,No,22.28536667,The girl is jumping rope.,747,target,62
5,non-by-locative,active,The businessman left the airline ticket counter,The businessman left the airline ticket counter,1,No,1,"""The baseball hit the mans head.""",A,A,No,22.28536667,The girl is jumping rope.,businessman,target,64
5,non-by-locative,non-by-locative,The ship has docked at the pier,The ship has docked at the pier,1,No,32,The pirate slapped the sailor.,A,A,No,22.28536667,The girl is jumping rope.,ship,target,66
5,non-by-locative,non-by-locative,The construction worker has dug with the bulldozer,The construction worker has dug with the bulldozer,1,No,26,The sailor rescued the girl.,A,A,No,22.28536667,The girl is jumping rope.,worker,target,68
6,passive,passive,The Cub Scouts were warmed by the campfire,The Cub Scouts were warmed by the campfire,1,No,8,An old man was stung on the hand by a hornet.,BP,BP,No,45.11011667,The girl with is jumping rope with a cast on one foot.,scouts,target,6
6,passive,passive,The dog was protected by the fence,The dog was protected by the fence,1,No,29,A large wave caught the swimmer by surprise.,A,A,No,45.11011667,The girl with is jumping rope with a cast on one foot.,dog,target,8
6,passive,active,The foreigner misunderstood the blinking traffic light,The foreigner misunderstood the blinking traffic light,1,No,15,The fireman used a ladder to rescue the terrified child from the burning building.,Other,Other,No,45.11011667,The girl with is jumping rope with a cast on one foot.,foreigner,target,10
6,passive,passive,The lumberjack was struck by the giant redwood tree,The lumberjack was struck by the giant redwood tree,1,No,20,A rock struck the man in the top of the head.,A,A,No,45.11011667,The girl with is jumping rope with a cast on one foot.,lumberjack,target,12
6,passive,active,The scientist examined the apple tree,The scientist examined the apple tree,1,No,26,A man in a row boat comes to the aid of a drowning lady.,Other,Other,No,45.11011667,The girl with is jumping rope with a cast on one foot.,scientist,target,14
6,passive,active,The secretary cleaned the drinking fountain,The secretary cleaned the drinking fountain,1,No,16,The man gave his friend on the sled a push start.,Other ,Other ,No,45.11011667,The girl with is jumping rope with a cast on one foot.,secretary,target,16
6,passive,passive,The minister was cut by the broken stained glass window,The minister was cut by the broken stained glass window,1,No,19,The woman kicked the man in his rear end.,A,A,No,45.11011667,The girl with is jumping rope with a cast on one foot.,minister,target,18
6,passive,active,The escaping prisoner avoided the guard tower,The escaping prisoner avoided the guard tower,1,No,9,The man was jarred awake by the noisy alarm clock.,BP,BP,No,45.11011667,The girl with is jumping rope with a cast on one foot.,prisoner,target,20
